State,Value,Timestamp,Datetime,Formatted Date
PUNJAB,5196,1713036407.5971477,2024-04-14 00:56:47.597148,2024-04-14 00:56:47
RAJASTHAN,9177,1713036407.5971477,2024-04-14 00:56:47.597148,2024-04-14 00:56:47
UTTARAKHAND,1575,1713036407.5971477,2024-04-14 00:56:47.597148,2024-04-14 00:56:47
UTTAR-PRADESH,19589,1713036407.5971477,2024-04-14 00:56:47.597148,2024-04-14 00:56:47
CHANDIGARH,157,1713037352.5324116,2024-04-14 01:12:32.532412,2024-04-14 01:12:32
HARYANA,6427,1713037352.5324116,2024-04-14 01:12:32.532412,2024-04-14 01:12:32
HIMACHAL,1032,1713037352.5324116,2024-04-14 01:12:32.532412,2024-04-14 01:12:32
J & K,1673,1713037352.5324116,2024-04-14 01:12:32.532412,2024-04-14 01:12:32
PUNJAB,5191,1713037352.5324116,2024-04-14 01:12:32.532412,2024-04-14 01:12:32
RAJASTHAN,9072,1713037352.5324116,2024-04-14 01:12:32.532412,2024-04-14 01:12:32
UTTARAKHAND,1563,1713037352.5324116,2024-04-14 01:12:32.532412,2024-04-14 01:12:32
UTTAR-PRADESH,19249,1713037352.5324116,2024-04-14 01:12:32.532412,2024-04-14 01:12:32
CHANDIGARH,155,1713038207.6351078,2024-04-14 01:26:47.635108,2024-04-14 01:26:47
HARYANA,6388,1713038207.6351078,2024-04-14 01:26:47.635108,2024-04-14 01:26:47
HIMACHAL,1026,1713038207.6351078,2024-04-14 01:26:47.635108,2024-04-14 01:26:47
J & K,1627,1713038207.6351078,2024-04-14 01:26:47.635108,2024-04-14 01:26:47
PUNJAB,5208,1713038207.6351078,2024-04-14 01:26:47.635108,2024-04-14 01:26:47
RAJASTHAN,9083,1713038207.6351078,2024-04-14 01:26:47.635108,2024-04-14 01:26:47
UTTARAKHAND,1561,1713038207.6351078,2024-04-14 01:26:47.635108,2024-04-14 01:26:47
UTTAR-PRADESH,19150,1713038207.6351078,2024-04-14 01:26:47.635108,2024-04-14 01:26:47
CHANDIGARH,151,1713039107.8391778,2024-04-14 01:41:47.839178,2024-04-14 01:41:47
HARYANA,6313,1713039107.8391778,2024-04-14 01:41:47.839178,2024-04-14 01:41:47
HIMACHAL,1037,1713039107.8391778,2024-04-14 01:41:47.839178,2024-04-14 01:41:47
J & K,1563,1713039107.8391778,2024-04-14 01:41:47.839178,2024-04-14 01:41:47
PUNJAB,5184,1713039107.8391778,2024-04-14 01:41:47.839178,2024-04-14 01:41:47
RAJASTHAN,8950,1713039107.8391778,2024-04-14 01:41:47.839178,2024-04-14 01:41:47
UTTARAKHAND,1589,1713039107.8391778,2024-04-14 01:41:47.839178,2024-04-14 01:41:47
UTTAR-PRADESH,18933,1713039107.8391778,2024-04-14 01:41:47.839178,2024-04-14 01:41:47
CHANDIGARH,151,1713040007.6343338,2024-04-14 01:56:47.634334,2024-04-14 01:56:47
HARYANA,6309,1713040007.6343338,2024-04-14 01:56:47.634334,2024-04-14 01:56:47
HIMACHAL,1026,1713040007.6343338,2024-04-14 01:56:47.634334,2024-04-14 01:56:47
J & K,1560,1713040007.6343338,2024-04-14 01:56:47.634334,2024-04-14 01:56:47
PUNJAB,5167,1713040007.6343338,2024-04-14 01:56:47.634334,2024-04-14 01:56:47
RAJASTHAN,8871,1713040007.6343338,2024-04-14 01:56:47.634334,2024-04-14 01:56:47
UTTARAKHAND,1570,1713040007.6343338,2024-04-14 01:56:47.634334,2024-04-14 01:56:47
UTTAR-PRADESH,18857,1713040007.6343338,2024-04-14 01:56:47.634334,2024-04-14 01:56:47
CHANDIGARH,150,1713040938.7205536,2024-04-14 02:12:18.720554,2024-04-14 02:12:18
HARYANA,6216,1713040938.7205536,2024-04-14 02:12:18.720554,2024-04-14 02:12:18
HIMACHAL,1009,1713040938.7205536,2024-04-14 02:12:18.720554,2024-04-14 02:12:18
J & K,1661,1713040938.7205536,2024-04-14 02:12:18.720554,2024-04-14 02:12:18
PUNJAB,5067,1713040938.7205536,2024-04-14 02:12:18.720554,2024-04-14 02:12:18
RAJASTHAN,8766,1713040938.7205536,2024-04-14 02:12:18.720554,2024-04-14 02:12:18
UTTARAKHAND,1568,1713040938.7205536,2024-04-14 02:12:18.720554,2024-04-14 02:12:18
UTTAR-PRADESH,18655,1713040938.7205536,2024-04-14 02:12:18.720554,2024-04-14 02:12:18
CHANDIGARH,147,1713041807.227849,2024-04-14 02:26:47.227849,2024-04-14 02:26:47
HARYANA,6190,1713041807.227849,2024-04-14 02:26:47.227849,2024-04-14 02:26:47
HIMACHAL,1073,1713041807.227849,2024-04-14 02:26:47.227849,2024-04-14 02:26:47
J & K,1616,1713041807.227849,2024-04-14 02:26:47.227849,2024-04-14 02:26:47
PUNJAB,5087,1713041807.227849,2024-04-14 02:26:47.227849,2024-04-14 02:26:47
RAJASTHAN,8730,1713041807.227849,2024-04-14 02:26:47.227849,2024-04-14 02:26:47
UTTARAKHAND,1542,1713041807.227849,2024-04-14 02:26:47.227849,2024-04-14 02:26:47
UTTAR-PRADESH,18453,1713041807.227849,2024-04-14 02:26:47.227849,2024-04-14 02:26:47
CHANDIGARH,147,1713042739.3989718,2024-04-14 02:42:19.398972,2024-04-14 02:42:19
HARYANA,6230,1713042739.3989718,2024-04-14 02:42:19.398972,2024-04-14 02:42:19
HIMACHAL,1029,1713042739.3989718,2024-04-14 02:42:19.398972,2024-04-14 02:42:19
J & K,1593,1713042739.3989718,2024-04-14 02:42:19.398972,2024-04-14 02:42:19
PUNJAB,5096,1713042739.3989718,2024-04-14 02:42:19.398972,2024-04-14 02:42:19
RAJASTHAN,8704,1713042739.3989718,2024-04-14 02:42:19.398972,2024-04-14 02:42:19
UTTARAKHAND,1554,1713042739.3989718,2024-04-14 02:42:19.398972,2024-04-14 02:42:19
UTTAR-PRADESH,18528,1713042739.3989718,2024-04-14 02:42:19.398972,2024-04-14 02:42:19
CHANDIGARH,146,1713043607.7877624,2024-04-14 02:56:47.787762,2024-04-14 02:56:47
HARYANA,6156,1713043607.7877624,2024-04-14 02:56:47.787762,2024-04-14 02:56:47
HIMACHAL,1019,1713043607.7877624,2024-04-14 02:56:47.787762,2024-04-14 02:56:47
J & K,1569,1713043607.7877624,2024-04-14 02:56:47.787762,2024-04-14 02:56:47
PUNJAB,5077,1713043607.7877624,2024-04-14 02:56:47.787762,2024-04-14 02:56:47
RAJASTHAN,8633,1713043607.7877624,2024-04-14 02:56:47.787762,2024-04-14 02:56:47
UTTARAKHAND,1534,1713043607.7877624,2024-04-14 02:56:47.787762,2024-04-14 02:56:47
UTTAR-PRADESH,18405,1713043607.7877624,2024-04-14 02:56:47.787762,2024-04-14 02:56:47
CHANDIGARH,144,1713044548.6847599,2024-04-14 03:12:28.684760,2024-04-14 03:12:28
HARYANA,6144,1713044548.6847599,2024-04-14 03:12:28.684760,2024-04-14 03:12:28
HIMACHAL,1003,1713044548.6847599,2024-04-14 03:12:28.684760,2024-04-14 03:12:28
J & K,1566,1713044548.6847599,2024-04-14 03:12:28.684760,2024-04-14 03:12:28
PUNJAB,5068,1713044548.6847599,2024-04-14 03:12:28.684760,2024-04-14 03:12:28
RAJASTHAN,8617,1713044548.6847599,2024-04-14 03:12:28.684760,2024-04-14 03:12:28
UTTARAKHAND,1537,1713044548.6847599,2024-04-14 03:12:28.684760,2024-04-14 03:12:28
UTTAR-PRADESH,18224,1713044548.6847599,2024-04-14 03:12:28.684760,2024-04-14 03:12:28
CHANDIGARH,144,1713045407.4872181,2024-04-14 03:26:47.487218,2024-04-14 03:26:47
HARYANA,6056,1713045407.4872181,2024-04-14 03:26:47.487218,2024-04-14 03:26:47
HIMACHAL,1006,1713045407.4872181,2024-04-14 03:26:47.487218,2024-04-14 03:26:47
J & K,1546,1713045407.4872181,2024-04-14 03:26:47.487218,2024-04-14 03:26:47
PUNJAB,5119,1713045407.4872181,2024-04-14 03:26:47.487218,2024-04-14 03:26:47
RAJASTHAN,8578,1713045407.4872181,2024-04-14 03:26:47.487218,2024-04-14 03:26:47
UTTARAKHAND,1521,1713045407.4872181,2024-04-14 03:26:47.487218,2024-04-14 03:26:47
UTTAR-PRADESH,18188,1713045407.4872181,2024-04-14 03:26:47.487218,2024-04-14 03:26:47
CHANDIGARH,145,1713046350.705408,2024-04-14 03:42:30.705408,2024-04-14 03:42:30
HARYANA,6065,1713046350.705408,2024-04-14 03:42:30.705408,2024-04-14 03:42:30
HIMACHAL,1020,1713046350.705408,2024-04-14 03:42:30.705408,2024-04-14 03:42:30
J & K,1579,1713046350.705408,2024-04-14 03:42:30.705408,2024-04-14 03:42:30
PUNJAB,5091,1713046350.705408,2024-04-14 03:42:30.705408,2024-04-14 03:42:30
RAJASTHAN,8452,1713046350.705408,2024-04-14 03:42:30.705408,2024-04-14 03:42:30
UTTARAKHAND,1516,1713046350.705408,2024-04-14 03:42:30.705408,2024-04-14 03:42:30
UTTAR-PRADESH,18089,1713046350.705408,2024-04-14 03:42:30.705408,2024-04-14 03:42:30
CHANDIGARH,145,1713047207.8111913,2024-04-14 03:56:47.811191,2024-04-14 03:56:47
HARYANA,6018,1713047207.8111913,2024-04-14 03:56:47.811191,2024-04-14 03:56:47
HIMACHAL,1027,1713047207.8111913,2024-04-14 03:56:47.811191,2024-04-14 03:56:47
J & K,1594,1713047207.8111913,2024-04-14 03:56:47.811191,2024-04-14 03:56:47
PUNJAB,5131,1713047207.8111913,2024-04-14 03:56:47.811191,2024-04-14 03:56:47
RAJASTHAN,8391,1713047207.8111913,2024-04-14 03:56:47.811191,2024-04-14 03:56:47
UTTARAKHAND,1497,1713047207.8111913,2024-04-14 03:56:47.811191,2024-04-14 03:56:47
UTTAR-PRADESH,17934,1713047207.8111913,2024-04-14 03:56:47.811191,2024-04-14 03:56:47
CHANDIGARH,145,1713048138.7060044,2024-04-14 04:12:18.706004,2024-04-14 04:12:18
HARYANA,5977,1713048138.7060044,2024-04-14 04:12:18.706004,2024-04-14 04:12:18
HIMACHAL,1063,1713048138.7060044,2024-04-14 04:12:18.706004,2024-04-14 04:12:18
J & K,1593,1713048138.7060044,2024-04-14 04:12:18.706004,2024-04-14 04:12:18
PUNJAB,5115,1713048138.7060044,2024-04-14 04:12:18.706004,2024-04-14 04:12:18
RAJASTHAN,8353,1713048138.7060044,2024-04-14 04:12:18.706004,2024-04-14 04:12:18
UTTARAKHAND,1530,1713048138.7060044,2024-04-14 04:12:18.706004,2024-04-14 04:12:18
UTTAR-PRADESH,18023,1713048138.7060044,2024-04-14 04:12:18.706004,2024-04-14 04:12:18
CHANDIGARH,146,1713049007.7971745,2024-04-14 04:26:47.797174,2024-04-14 04:26:47
HARYANA,5985,1713049007.7971745,2024-04-14 04:26:47.797174,2024-04-14 04:26:47
HIMACHAL,1070,1713049007.7971745,2024-04-14 04:26:47.797174,2024-04-14 04:26:47
J & K,1605,1713049007.7971745,2024-04-14 04:26:47.797174,2024-04-14 04:26:47
PUNJAB,5252,1713049007.7971745,2024-04-14 04:26:47.797174,2024-04-14 04:26:47
RAJASTHAN,8568,1713049007.7971745,2024-04-14 04:26:47.797174,2024-04-14 04:26:47
UTTARAKHAND,1523,1713049007.7971745,2024-04-14 04:26:47.797174,2024-04-14 04:26:47
UTTAR-PRADESH,18000,1713049007.7971745,2024-04-14 04:26:47.797174,2024-04-14 04:26:47
CHANDIGARH,151,1713050847.4394867,2024-04-14 04:57:27.439487,2024-04-14 04:57:27
HARYANA,6044,1713050847.4394867,2024-04-14 04:57:27.439487,2024-04-14 04:57:27
HIMACHAL,1147,1713050847.4394867,2024-04-14 04:57:27.439487,2024-04-14 04:57:27
J & K,1712,1713050847.4394867,2024-04-14 04:57:27.439487,2024-04-14 04:57:27
PUNJAB,5505,1713050847.4394867,2024-04-14 04:57:27.439487,2024-04-14 04:57:27
RAJASTHAN,8668,1713050847.4394867,2024-04-14 04:57:27.439487,2024-04-14 04:57:27
UTTARAKHAND,1561,1713050847.4394867,2024-04-14 04:57:27.439487,2024-04-14 04:57:27
UTTAR-PRADESH,18214,1713050847.4394867,2024-04-14 04:57:27.439487,2024-04-14 04:57:27
CHANDIGARH,152,1713051707.65178,2024-04-14 05:11:47.651780,2024-04-14 05:11:47
HARYANA,6102,1713051707.65178,2024-04-14 05:11:47.651780,2024-04-14 05:11:47
HIMACHAL,1162,1713051707.65178,2024-04-14 05:11:47.651780,2024-04-14 05:11:47
J & K,1846,1713051707.65178,2024-04-14 05:11:47.651780,2024-04-14 05:11:47
PUNJAB,5767,1713051707.65178,2024-04-14 05:11:47.651780,2024-04-14 05:11:47
RAJASTHAN,8789,1713051707.65178,2024-04-14 05:11:47.651780,2024-04-14 05:11:47
UTTARAKHAND,1586,1713051707.65178,2024-04-14 05:11:47.651780,2024-04-14 05:11:47
UTTAR-PRADESH,18055,1713051707.65178,2024-04-14 05:11:47.651780,2024-04-14 05:11:47
CHANDIGARH,153,1713052638.7079263,2024-04-14 05:27:18.707926,2024-04-14 05:27:18
HARYANA,6287,1713052638.7079263,2024-04-14 05:27:18.707926,2024-04-14 05:27:18
HIMACHAL,1198,1713052638.7079263,2024-04-14 05:27:18.707926,2024-04-14 05:27:18
J & K,1956,1713052638.7079263,2024-04-14 05:27:18.707926,2024-04-14 05:27:18
PUNJAB,5911,1713052638.7079263,2024-04-14 05:27:18.707926,2024-04-14 05:27:18
RAJASTHAN,9049,1713052638.7079263,2024-04-14 05:27:18.707926,2024-04-14 05:27:18
UTTARAKHAND,1640,1713052638.7079263,2024-04-14 05:27:18.707926,2024-04-14 05:27:18
UTTAR-PRADESH,18131,1713052638.7079263,2024-04-14 05:27:18.707926,2024-04-14 05:27:18
CHANDIGARH,151,1713053507.6114342,2024-04-14 05:41:47.611434,2024-04-14 05:41:47
HARYANA,6409,1713053507.6114342,2024-04-14 05:41:47.611434,2024-04-14 05:41:47
HIMACHAL,1265,1713053507.6114342,2024-04-14 05:41:47.611434,2024-04-14 05:41:47
J & K,2013,1713053507.6114342,2024-04-14 05:41:47.611434,2024-04-14 05:41:47
PUNJAB,5987,1713053507.6114342,2024-04-14 05:41:47.611434,2024-04-14 05:41:47
RAJASTHAN,9243,1713053507.6114342,2024-04-14 05:41:47.611434,2024-04-14 05:41:47
UTTARAKHAND,1690,1713053507.6114342,2024-04-14 05:41:47.611434,2024-04-14 05:41:47
UTTAR-PRADESH,17977,1713053507.6114342,2024-04-14 05:41:47.611434,2024-04-14 05:41:47
CHANDIGARH,154,1713054438.3156712,2024-04-14 05:57:18.315671,2024-04-14 05:57:18
HARYANA,6508,1713054438.3156712,2024-04-14 05:57:18.315671,2024-04-14 05:57:18
HIMACHAL,1283,1713054438.3156712,2024-04-14 05:57:18.315671,2024-04-14 05:57:18
J & K,2135,1713054438.3156712,2024-04-14 05:57:18.315671,2024-04-14 05:57:18
PUNJAB,6178,1713054438.3156712,2024-04-14 05:57:18.315671,2024-04-14 05:57:18
RAJASTHAN,9380,1713054438.3156712,2024-04-14 05:57:18.315671,2024-04-14 05:57:18
UTTARAKHAND,1698,1713054438.3156712,2024-04-14 05:57:18.315671,2024-04-14 05:57:18
UTTAR-PRADESH,17788,1713054438.3156712,2024-04-14 05:57:18.315671,2024-04-14 05:57:18
CHANDIGARH,155,1713055307.7165399,2024-04-14 06:11:47.716540,2024-04-14 06:11:47
HARYANA,6282,1713055307.7165399,2024-04-14 06:11:47.716540,2024-04-14 06:11:47
HIMACHAL,1378,1713055307.7165399,2024-04-14 06:11:47.716540,2024-04-14 06:11:47
J & K,2094,1713055307.7165399,2024-04-14 06:11:47.716540,2024-04-14 06:11:47
PUNJAB,6300,1713055307.7165399,2024-04-14 06:11:47.716540,2024-04-14 06:11:47
RAJASTHAN,9622,1713055307.7165399,2024-04-14 06:11:47.716540,2024-04-14 06:11:47
UTTARAKHAND,1730,1713055307.7165399,2024-04-14 06:11:47.716540,2024-04-14 06:11:47
UTTAR-PRADESH,17054,1713055307.7165399,2024-04-14 06:11:47.716540,2024-04-14 06:11:47
CHANDIGARH,160,1713056238.6089418,2024-04-14 06:27:18.608942,2024-04-14 06:27:18
HARYANA,6341,1713056238.6089418,2024-04-14 06:27:18.608942,2024-04-14 06:27:18
HIMACHAL,1359,1713056238.6089418,2024-04-14 06:27:18.608942,2024-04-14 06:27:18
J & K,2185,1713056238.6089418,2024-04-14 06:27:18.608942,2024-04-14 06:27:18
PUNJAB,6417,1713056238.6089418,2024-04-14 06:27:18.608942,2024-04-14 06:27:18
RAJASTHAN,9887,1713056238.6089418,2024-04-14 06:27:18.608942,2024-04-14 06:27:18
UTTARAKHAND,1776,1713056238.6089418,2024-04-14 06:27:18.608942,2024-04-14 06:27:18
UTTAR-PRADESH,16594,1713056238.6089418,2024-04-14 06:27:18.608942,2024-04-14 06:27:18
CHANDIGARH,164,1713057107.2053933,2024-04-14 06:41:47.205393,2024-04-14 06:41:47
HARYANA,5988,1713057107.2053933,2024-04-14 06:41:47.205393,2024-04-14 06:41:47
HIMACHAL,1351,1713057107.2053933,2024-04-14 06:41:47.205393,2024-04-14 06:41:47
J & K,2147,1713057107.2053933,2024-04-14 06:41:47.205393,2024-04-14 06:41:47
PUNJAB,6484,1713057107.2053933,2024-04-14 06:41:47.205393,2024-04-14 06:41:47
RAJASTHAN,10174,1713057107.2053933,2024-04-14 06:41:47.205393,2024-04-14 06:41:47
UTTARAKHAND,1698,1713057107.2053933,2024-04-14 06:41:47.205393,2024-04-14 06:41:47
UTTAR-PRADESH,16347,1713057107.2053933,2024-04-14 06:41:47.205393,2024-04-14 06:41:47
CHANDIGARH,165,1713058007.603039,2024-04-14 06:56:47.603039,2024-04-14 06:56:47
HARYANA,6024,1713058007.603039,2024-04-14 06:56:47.603039,2024-04-14 06:56:47
HIMACHAL,1430,1713058007.603039,2024-04-14 06:56:47.603039,2024-04-14 06:56:47
J & K,2205,1713058007.603039,2024-04-14 06:56:47.603039,2024-04-14 06:56:47
PUNJAB,6565,1713058007.603039,2024-04-14 06:56:47.603039,2024-04-14 06:56:47
RAJASTHAN,10324,1713058007.603039,2024-04-14 06:56:47.603039,2024-04-14 06:56:47
UTTARAKHAND,1704,1713058007.603039,2024-04-14 06:56:47.603039,2024-04-14 06:56:47
UTTAR-PRADESH,16214,1713058007.603039,2024-04-14 06:56:47.603039,2024-04-14 06:56:47
CHANDIGARH,170,1713058907.2091324,2024-04-14 07:11:47.209132,2024-04-14 07:11:47
HARYANA,5564,1713058907.2091324,2024-04-14 07:11:47.209132,2024-04-14 07:11:47
HIMACHAL,1467,1713058907.2091324,2024-04-14 07:11:47.209132,2024-04-14 07:11:47
J & K,2167,1713058907.2091324,2024-04-14 07:11:47.209132,2024-04-14 07:11:47
PUNJAB,6611,1713058907.2091324,2024-04-14 07:11:47.209132,2024-04-14 07:11:47
RAJASTHAN,10435,1713058907.2091324,2024-04-14 07:11:47.209132,2024-04-14 07:11:47
UTTARAKHAND,1714,1713058907.2091324,2024-04-14 07:11:47.209132,2024-04-14 07:11:47
UTTAR-PRADESH,15923,1713058907.2091324,2024-04-14 07:11:47.209132,2024-04-14 07:11:47
CHANDIGARH,173,1713059839.0615394,2024-04-14 07:27:19.061539,2024-04-14 07:27:19
HARYANA,5451,1713059839.0615394,2024-04-14 07:27:19.061539,2024-04-14 07:27:19
HIMACHAL,1468,1713059839.0615394,2024-04-14 07:27:19.061539,2024-04-14 07:27:19
J & K,2186,1713059839.0615394,2024-04-14 07:27:19.061539,2024-04-14 07:27:19
PUNJAB,6628,1713059839.0615394,2024-04-14 07:27:19.061539,2024-04-14 07:27:19
RAJASTHAN,10622,1713059839.0615394,2024-04-14 07:27:19.061539,2024-04-14 07:27:19
UTTARAKHAND,1696,1713059839.0615394,2024-04-14 07:27:19.061539,2024-04-14 07:27:19
UTTAR-PRADESH,15757,1713059839.0615394,2024-04-14 07:27:19.061539,2024-04-14 07:27:19
CHANDIGARH,176,1713060707.7601366,2024-04-14 07:41:47.760137,2024-04-14 07:41:47
HARYANA,5412,1713060707.7601366,2024-04-14 07:41:47.760137,2024-04-14 07:41:47
HIMACHAL,1548,1713060707.7601366,2024-04-14 07:41:47.760137,2024-04-14 07:41:47
J & K,2236,1713060707.7601366,2024-04-14 07:41:47.760137,2024-04-14 07:41:47
PUNJAB,6640,1713060707.7601366,2024-04-14 07:41:47.760137,2024-04-14 07:41:47
RAJASTHAN,10883,1713060707.7601366,2024-04-14 07:41:47.760137,2024-04-14 07:41:47
UTTARAKHAND,1712,1713060707.7601366,2024-04-14 07:41:47.760137,2024-04-14 07:41:47
UTTAR-PRADESH,15721,1713060707.7601366,2024-04-14 07:41:47.760137,2024-04-14 07:41:47
CHANDIGARH,179,1713061607.9695358,2024-04-14 07:56:47.969536,2024-04-14 07:56:47
HARYANA,5340,1713061607.9695358,2024-04-14 07:56:47.969536,2024-04-14 07:56:47
HIMACHAL,1506,1713061607.9695358,2024-04-14 07:56:47.969536,2024-04-14 07:56:47
J & K,2254,1713061607.9695358,2024-04-14 07:56:47.969536,2024-04-14 07:56:47
PUNJAB,6557,1713061607.9695358,2024-04-14 07:56:47.969536,2024-04-14 07:56:47
RAJASTHAN,10917,1713061607.9695358,2024-04-14 07:56:47.969536,2024-04-14 07:56:47
UTTARAKHAND,1656,1713061607.9695358,2024-04-14 07:56:47.969536,2024-04-14 07:56:47
UTTAR-PRADESH,15763,1713061607.9695358,2024-04-14 07:56:47.969536,2024-04-14 07:56:47
CHANDIGARH,180,1713062559.021233,2024-04-14 08:12:39.021233,2024-04-14 08:12:39
HARYANA,4994,1713062559.021233,2024-04-14 08:12:39.021233,2024-04-14 08:12:39
HIMACHAL,1401,1713062559.021233,2024-04-14 08:12:39.021233,2024-04-14 08:12:39
J & K,2281,1713062559.021233,2024-04-14 08:12:39.021233,2024-04-14 08:12:39
PUNJAB,6483,1713062559.021233,2024-04-14 08:12:39.021233,2024-04-14 08:12:39
RAJASTHAN,10865,1713062559.021233,2024-04-14 08:12:39.021233,2024-04-14 08:12:39
UTTARAKHAND,1656,1713062559.021233,2024-04-14 08:12:39.021233,2024-04-14 08:12:39
UTTAR-PRADESH,15675,1713062559.021233,2024-04-14 08:12:39.021233,2024-04-14 08:12:39
CHANDIGARH,182,1713063407.930205,2024-04-14 08:26:47.930205,2024-04-14 08:26:47
HARYANA,4917,1713063407.930205,2024-04-14 08:26:47.930205,2024-04-14 08:26:47
HIMACHAL,1415,1713063407.930205,2024-04-14 08:26:47.930205,2024-04-14 08:26:47
J & K,2307,1713063407.930205,2024-04-14 08:26:47.930205,2024-04-14 08:26:47
PUNJAB,6555,1713063407.930205,2024-04-14 08:26:47.930205,2024-04-14 08:26:47
RAJASTHAN,10981,1713063407.930205,2024-04-14 08:26:47.930205,2024-04-14 08:26:47
UTTARAKHAND,1656,1713063407.930205,2024-04-14 08:26:47.930205,2024-04-14 08:26:47
UTTAR-PRADESH,15769,1713063407.930205,2024-04-14 08:26:47.930205,2024-04-14 08:26:47
CHANDIGARH,184,1713064307.6351054,2024-04-14 08:41:47.635105,2024-04-14 08:41:47
HARYANA,4778,1713064307.6351054,2024-04-14 08:41:47.635105,2024-04-14 08:41:47
HIMACHAL,1437,1713064307.6351054,2024-04-14 08:41:47.635105,2024-04-14 08:41:47
J & K,2355,1713064307.6351054,2024-04-14 08:41:47.635105,2024-04-14 08:41:47
PUNJAB,6427,1713064307.6351054,2024-04-14 08:41:47.635105,2024-04-14 08:41:47
RAJASTHAN,11073,1713064307.6351054,2024-04-14 08:41:47.635105,2024-04-14 08:41:47
UTTARAKHAND,1611,1713064307.6351054,2024-04-14 08:41:47.635105,2024-04-14 08:41:47
UTTAR-PRADESH,15930,1713064307.6351054,2024-04-14 08:41:47.635105,2024-04-14 08:41:47
CHANDIGARH,182,1713065207.128765,2024-04-14 08:56:47.128765,2024-04-14 08:56:47
HARYANA,4737,1713065207.128765,2024-04-14 08:56:47.128765,2024-04-14 08:56:47
HIMACHAL,1439,1713065207.128765,2024-04-14 08:56:47.128765,2024-04-14 08:56:47
J & K,2340,1713065207.128765,2024-04-14 08:56:47.128765,2024-04-14 08:56:47
PUNJAB,6348,1713065207.128765,2024-04-14 08:56:47.128765,2024-04-14 08:56:47
RAJASTHAN,10632,1713065207.128765,2024-04-14 08:56:47.128765,2024-04-14 08:56:47
UTTARAKHAND,1607,1713065207.128765,2024-04-14 08:56:47.128765,2024-04-14 08:56:47
UTTAR-PRADESH,15830,1713065207.128765,2024-04-14 08:56:47.128765,2024-04-14 08:56:47
CHANDIGARH,172,1713066139.0719988,2024-04-14 09:12:19.071999,2024-04-14 09:12:19
HARYANA,4568,1713066139.0719988,2024-04-14 09:12:19.071999,2024-04-14 09:12:19
HIMACHAL,1448,1713066139.0719988,2024-04-14 09:12:19.071999,2024-04-14 09:12:19
J & K,2388,1713066139.0719988,2024-04-14 09:12:19.071999,2024-04-14 09:12:19
PUNJAB,6107,1713066139.0719988,2024-04-14 09:12:19.071999,2024-04-14 09:12:19
RAJASTHAN,10897,1713066139.0719988,2024-04-14 09:12:19.071999,2024-04-14 09:12:19
UTTARAKHAND,1582,1713066139.0719988,2024-04-14 09:12:19.071999,2024-04-14 09:12:19
UTTAR-PRADESH,15915,1713066139.0719988,2024-04-14 09:12:19.071999,2024-04-14 09:12:19
CHANDIGARH,170,1713067007.9764779,2024-04-14 09:26:47.976478,2024-04-14 09:26:47
HARYANA,4556,1713067007.9764779,2024-04-14 09:26:47.976478,2024-04-14 09:26:47
HIMACHAL,1445,1713067007.9764779,2024-04-14 09:26:47.976478,2024-04-14 09:26:47
J & K,2386,1713067007.9764779,2024-04-14 09:26:47.976478,2024-04-14 09:26:47
PUNJAB,6151,1713067007.9764779,2024-04-14 09:26:47.976478,2024-04-14 09:26:47
RAJASTHAN,11335,1713067007.9764779,2024-04-14 09:26:47.976478,2024-04-14 09:26:47
UTTARAKHAND,1552,1713067007.9764779,2024-04-14 09:26:47.976478,2024-04-14 09:26:47
UTTAR-PRADESH,16040,1713067007.9764779,2024-04-14 09:26:47.976478,2024-04-14 09:26:47
CHANDIGARH,170,1713067907.4751654,2024-04-14 09:41:47.475165,2024-04-14 09:41:47
HARYANA,4501,1713067907.4751654,2024-04-14 09:41:47.475165,2024-04-14 09:41:47
HIMACHAL,1445,1713067907.4751654,2024-04-14 09:41:47.475165,2024-04-14 09:41:47
J & K,2403,1713067907.4751654,2024-04-14 09:41:47.475165,2024-04-14 09:41:47
PUNJAB,6032,1713067907.4751654,2024-04-14 09:41:47.475165,2024-04-14 09:41:47
RAJASTHAN,11410,1713067907.4751654,2024-04-14 09:41:47.475165,2024-04-14 09:41:47
UTTARAKHAND,1549,1713067907.4751654,2024-04-14 09:41:47.475165,2024-04-14 09:41:47
UTTAR-PRADESH,16023,1713067907.4751654,2024-04-14 09:41:47.475165,2024-04-14 09:41:47
